age,edu,edunumber,gender,gov,marriage,occupation,relation,skin,workhour,income
42,1,13,1,1,3,4,6,1,40,0
21,8,11,2,1,3,0,4,1,40,0
44,4,0,1,1,1,0,3,3,40,0
65,4,0,1,1,1,2,3,1,40,0
56,4,0,1,0,2,0,4,1,10,0
33,7,12,1,4,2,3,6,1,40,0
22,14,6,2,1,3,0,4,1,40,0
43,4,0,2,1,2,8,4,1,24,0
45,4,0,1,3,2,5,4,1,42,0
42,4,0,2,1,2,4,4,1,42,0
37,4,0,1,1,6,0,6,4,40,0
56,0,5,1,1,2,2,4,1,40,0
35,14,6,2,0,2,0,6,1,16,0
40,7,12,2,1,2,0,6,5,32,0
31,1,13,1,1,1,4,3,1,55,0
26,1,13,1,1,1,6,3,1,40,0
26,1,13,1,6,3,6,2,1,40,0
42,1,13,1,3,1,5,3,1,70,0
45,4,0,1,2,1,5,3,2,40,0
47,2,10,1,5,1,6,3,5,50,1
22,2,10,1,1,1,8,3,1,40,0
33,1,13,1,1,3,5,2,1,40,0
37,4,0,1,1,3,0,4,5,50,0
48,4,0,1,2,1,0,3,1,98,0
57,14,6,1,2,1,2,3,1,8,0
47,2,10,2,1,2,0,4,1,60,0
58,0,5,1,5,1,0,3,1,40,0
55,3,7,2,1,5,0,6,1,40,0
52,2,10,1,1,1,2,3,1,55,0
29,1,13,1,1,3,6,4,1,40,0
42,12,14,2,1,3,6,4,1,40,0
23,4,0,1,1,2,2,4,1,60,0
23,11,8,2,1,3,3,4,1,30,0
46,8,11,1,2,1,5,3,1,60,0
30,2,10,1,1,3,8,4,1,40,0
43,1,13,2,2,1,6,1,1,70,1
25,2,10,2,1,3,0,2,1,30,0
32,4,0,1,1,1,0,3,1,80,1
56,0,5,1,1,1,0,3,5,40,0
33,4,0,1,1,1,0,3,1,43,0
19,2,10,1,6,3,0,2,1,10,0
20,2,10,2,1,3,4,2,1,18,0
34,2,10,1,1,1,0,3,1,40,0
34,0,5,2,1,2,3,6,1,40,0
55,4,0,1,2,1,2,3,1,40,0
55,0,5,2,1,1,1,1,1,23,0
31,2,10,1,1,3,4,4,1,45,0
30,4,0,2,1,2,3,6,1,40,0
31,4,0,1,1,2,3,6,1,40,0
51,4,0,1,1,4,8,4,1,40,0
59,4,0,1,1,1,2,3,1,40,0
58,4,0,2,1,2,0,6,5,36,0
40,0,5,1,1,1,7,3,1,40,0
54,4,0,1,1,1,2,3,5,40,0
25,1,13,1,5,1,6,3,1,40,1
18,3,7,1,3,3,0,2,1,30,0
41,2,10,1,1,1,2,3,1,40,0
57,14,6,2,1,5,3,6,1,40,0
37,4,0,1,1,1,5,3,1,40,1
46,4,0,2,1,3,3,6,1,24,0
39,4,0,2,1,3,3,2,1,38,0
19,4,0,2,1,3,2,4,1,40,0
41,7,12,1,1,1,8,3,1,40,0
54,4,0,1,1,3,0,4,1,41,0
39,12,14,1,1,1,5,3,1,40,1
41,4,0,1,1,1,2,3,1,40,1
26,5,15,2,1,3,6,4,1,30,0
57,4,0,1,3,1,0,3,1,50,0
33,2,10,1,5,1,0,3,1,40,1
56,2,10,1,1,1,5,3,1,40,1
60,4,0,1,1,1,8,3,1,40,0
22,4,0,1,1,3,0,4,1,70,0
58,11,8,1,1,1,0,5,1,40,0
48,12,14,2,4,6,5,4,1,50,1
45,12,14,1,5,1,6,3,1,55,1
18,4,0,2,1,3,4,2,2,40,0
56,4,0,2,1,5,3,6,1,40,0
48,4,0,1,3,1,2,3,1,60,1
40,1,13,2,1,3,1,4,2,48,0
38,4,0,1,1,2,3,4,1,32,0
58,2,10,2,1,2,0,6,1,40,0
23,2,10,1,1,3,5,2,1,50,0
63,2,10,1,1,1,6,3,1,40,0
51,1,13,1,1,2,6,4,1,45,0
22,16,3,2,0,1,0,1,4,40,0
44,4,0,1,1,1,0,3,1,70,0
46,2,10,1,4,2,1,4,1,40,0
64,1,13,1,6,1,0,3,1,40,0
32,1,13,1,1,1,5,3,5,40,1
31,2,10,1,1,1,0,3,1,40,0
36,8,11,1,1,1,4,3,1,50,1
21,4,0,2,1,3,3,4,1,50,0
30,2,10,1,1,1,2,3,1,40,0
31,8,11,2,1,3,3,4,5,40,0
54,4,0,1,1,1,0,3,1,50,0
59,0,5,1,5,1,3,3,1,40,0
28,12,14,2,5,1,6,1,1,20,1
57,4,0,2,1,2,0,6,1,40,0
44,4,0,1,1,1,2,3,1,45,0
53,2,10,1,3,2,5,4,1,60,0
58,2,10,1,2,1,5,3,1,60,1
19,2,10,2,1,3,3,2,1,20,0
39,7,12,1,3,1,5,3,1,50,1
31,2,10,2,3,1,5,1,2,70,0
27,4,0,1,1,1,2,3,1,40,0
46,0,5,2,5,4,3,6,5,40,0
37,12,14,1,2,3,5,4,1,40,0
27,1,13,2,1,3,4,4,5,40,0
33,2,10,1,1,3,0,4,1,55,0
20,2,10,1,1,3,3,2,1,16,0
55,4,0,1,1,2,2,4,1,45,0
39,7,12,2,1,3,4,4,1,40,0
41,4,0,2,1,3,3,4,1,40,0
30,1,13,2,1,3,6,4,1,40,0
39,1,13,1,3,6,4,4,1,40,0
28,4,0,2,1,4,5,6,1,50,0
25,2,10,1,1,3,4,2,1,24,0
31,4,0,1,1,1,2,3,1,50,0
51,4,0,1,1,1,0,3,1,60,0
24,1,13,1,1,3,0,2,1,40,0
70,4,0,2,1,2,0,4,1,32,0
23,2,10,1,1,3,0,2,1,40,0
61,4,0,2,1,5,5,4,1,40,0
45,10,4,1,2,1,5,3,1,55,1
47,4,0,1,1,1,7,3,1,60,0
56,2,10,2,1,2,3,4,1,50,0
79,15,16,1,1,1,6,3,1,35,1
20,2,10,2,1,3,0,2,1,15,0
30,4,0,1,1,3,2,6,2,40,0
27,1,13,1,1,1,4,3,1,25,0
40,1,13,1,1,1,4,3,1,40,1
60,4,0,1,0,1,0,3,1,5,0
58,4,0,1,1,1,2,3,1,40,1
71,5,15,1,2,1,0,3,1,2,0
50,5,15,1,1,1,6,3,1,60,1
29,2,10,1,5,3,5,4,1,40,0
33,14,6,2,1,4,3,6,1,35,0
60,4,0,1,6,1,0,3,3,40,1
33,7,12,1,1,3,0,4,1,50,0
43,1,13,2,1,1,3,1,1,35,1
33,14,6,1,1,3,7,6,5,40,0
33,4,0,2,1,1,0,1,1,52,0
32,4,0,1,6,1,0,3,1,45,0
21,2,10,2,1,3,3,2,1,9,0
38,4,0,2,1,1,6,1,1,40,0
38,2,10,2,1,1,0,1,1,35,1
39,2,10,2,6,4,5,6,5,30,0
17,3,7,2,1,3,4,2,1,15,0
21,2,10,1,1,1,0,3,1,40,0
42,2,10,1,1,1,1,3,1,20,1
42,4,0,2,1,1,5,1,1,40,1
36,3,7,2,1,2,3,4,1,40,0
32,2,10,2,1,2,5,4,1,50,1
37,1,13,1,2,1,6,3,1,40,1
28,1,13,1,1,3,4,4,1,40,0
37,8,11,1,1,1,2,3,1,40,0
50,4,0,2,1,4,6,6,4,60,0
49,3,7,1,1,1,2,3,1,40,0
40,12,14,1,1,1,5,3,1,40,1
40,2,10,1,1,1,3,3,1,40,0
49,2,10,1,1,1,2,3,1,40,0
35,12,14,1,4,3,5,4,1,40,1
33,4,0,1,5,2,0,6,1,40,0
24,4,0,1,1,3,2,4,1,40,0
41,12,14,2,1,3,0,4,1,40,0
43,2,10,1,1,1,1,3,5,40,1
36,4,0,1,2,1,0,3,1,60,1
84,1,13,1,2,1,0,3,1,20,0
23,4,0,1,1,3,4,2,1,40,0
41,1,13,1,1,1,6,3,1,50,1
55,4,0,1,3,1,5,3,1,45,1
30,2,10,1,2,3,2,4,1,45,0
46,7,12,1,1,1,0,3,2,40,0
55,2,10,1,1,1,5,3,1,40,1
34,2,10,1,1,3,0,4,1,40,0
54,12,14,1,2,2,4,4,1,60,0
27,2,10,1,1,3,0,2,5,40,0
52,12,14,2,5,1,6,1,1,40,1
36,2,10,2,1,1,0,1,5,40,1
25,4,0,1,2,3,6,4,1,40,0
52,1,13,1,1,1,5,3,1,55,1
24,4,0,2,1,2,5,4,3,50,0
36,4,0,2,1,3,0,4,5,40,0
31,4,0,1,1,1,7,3,1,40,0
66,2,10,1,0,1,0,3,1,20,0
90,1,13,1,2,1,6,3,1,50,0
67,12,14,1,1,1,6,3,1,60,1
22,10,4,1,3,1,2,3,1,40,0
47,2,10,2,1,2,0,4,1,35,0
32,1,13,1,1,1,5,3,1,55,1
55,10,4,1,2,1,0,3,1,50,0
32,4,0,2,1,3,7,4,1,35,0
48,2,10,2,1,4,0,5,5,40,0
21,4,0,1,1,1,4,3,4,35,0
33,7,12,2,1,6,6,2,1,40,0
27,2,10,2,1,3,6,4,1,48,0
47,8,11,2,1,3,6,4,1,40,0
18,3,7,2,1,3,3,2,1,24,0
44,4,0,1,3,1,2,3,1,60,1
23,2,10,1,1,3,2,2,1,37,0
18,14,6,2,1,3,4,2,1,35,0
56,4,0,1,1,1,5,3,1,50,0
24,1,13,1,1,3,0,2,1,35,0
43,1,13,1,1,1,2,3,1,40,1
23,1,13,2,1,3,4,2,1,60,0
26,2,10,1,1,3,4,2,1,42,0
42,4,0,1,1,5,4,6,1,40,0
23,4,0,2,1,3,0,4,1,40,0
53,14,6,1,2,1,2,3,1,40,0
51,4,0,1,1,1,5,3,1,55,1
40,4,0,1,1,3,3,2,1,25,0
27,1,13,1,1,3,6,4,1,50,0
24,2,10,1,5,4,0,4,1,60,0
42,4,0,2,1,2,2,5,1,40,0
41,4,0,2,1,4,0,6,1,40,0
23,2,10,1,1,3,7,2,1,10,0
42,12,14,1,2,1,6,3,1,65,0
38,4,0,1,1,1,2,3,1,40,1
63,10,4,1,2,1,0,3,1,30,0
31,4,0,1,1,1,2,3,1,40,0
18,3,7,2,2,3,3,2,1,4,0
21,2,10,1,1,3,3,2,1,30,0
24,1,13,2,1,1,6,5,2,40,0
55,2,10,1,1,1,2,3,1,40,0
20,0,5,2,1,3,0,6,5,20,0
31,2,10,2,1,2,4,2,1,30,0
23,2,10,2,1,3,0,2,1,20,0
35,4,0,1,1,1,2,3,1,40,0
51,2,10,1,2,1,4,3,1,60,0
19,2,10,2,1,3,0,2,1,30,0
38,4,0,1,5,2,0,4,1,56,0
52,4,0,1,5,1,2,3,1,40,0
70,5,15,1,2,1,6,3,1,25,0
53,14,6,1,1,2,2,4,1,40,0
59,15,16,1,1,1,5,3,1,40,1
39,2,10,1,1,1,0,3,1,43,0
18,11,8,2,1,3,4,2,1,20,0
41,4,0,2,0,3,0,4,1,30,0
19,2,10,1,0,3,0,2,1,10,0
24,2,10,2,1,2,0,4,1,40,0
25,4,0,2,1,3,0,4,1,38,0
32,2,10,1,1,3,5,4,5,40,0
34,4,0,1,2,1,4,3,1,60,1
35,4,0,2,1,3,4,4,1,40,0
50,4,0,1,1,1,0,3,1,45,1
18,4,0,1,1,3,4,2,1,20,0
37,4,0,1,1,3,0,4,1,42,0
30,2,10,2,1,3,3,6,1,36,0
40,12,14,2,3,1,5,1,1,30,1
22,4,0,2,1,3,6,4,1,40,0
50,2,10,2,5,4,3,6,5,28,0
70,4,0,2,1,2,3,4,1,23,0
43,12,14,1,1,1,6,3,1,40,1
77,2,10,1,2,3,2,4,1,40,0
30,4,0,1,2,1,2,3,1,40,0
33,2,10,1,1,1,8,3,1,39,0
51,2,10,1,1,1,4,3,1,50,1
58,12,14,1,6,1,6,3,1,50,1
22,2,10,1,1,3,0,2,1,12,0
33,4,0,1,1,1,0,3,5,40,0
27,3,7,1,1,1,4,3,1,40,0
35,2,10,1,1,3,5,4,1,60,0
32,2,10,2,1,2,4,4,1,55,0
41,1,13,2,1,1,1,1,1,25,1
37,2,10,1,1,1,2,3,1,40,0
17,3,7,1,1,3,4,2,1,15,0
50,1,13,1,1,2,5,4,1,55,1
31,4,0,1,0,1,0,3,2,40,0
54,4,0,2,6,4,5,6,1,38,0
23,4,0,1,6,3,3,2,5,40,0
40,1,13,2,1,2,0,6,1,20,0
29,1,13,1,1,1,6,3,1,40,0
38,4,0,1,1,6,3,4,1,35,0
30,8,11,1,1,1,5,3,1,55,0
20,2,10,1,1,3,4,2,2,8,0
43,2,10,1,2,1,0,3,1,50,0
25,2,10,1,1,3,1,2,1,25,0
39,12,14,1,1,1,4,3,1,50,1
48,7,12,1,1,1,6,3,1,50,1
41,4,0,2,2,2,3,6,1,40,0
24,1,13,1,1,3,0,4,1,30,0
20,2,10,1,1,3,0,2,1,40,0
25,2,10,2,1,3,0,4,1,40,0
57,2,10,1,1,1,2,3,1,40,1
39,2,10,2,1,1,5,1,1,35,1
66,1,13,1,1,1,6,3,1,40,1
34,2,10,2,1,2,0,6,1,40,0
36,1,13,1,1,2,6,4,1,40,1
46,4,0,2,1,1,4,1,1,40,0
42,12,14,2,5,2,6,6,1,45,0
46,4,0,1,1,1,0,3,1,70,1
34,4,0,1,5,3,0,2,1,40,0
43,2,10,2,1,1,1,1,5,40,0
42,2,10,2,1,2,5,2,1,40,0
31,1,13,1,1,3,4,4,1,48,0
70,2,10,1,0,1,0,3,1,30,0
32,2,10,1,1,1,5,3,1,40,0
46,4,0,1,4,1,0,3,1,40,1
42,10,4,1,3,2,2,6,1,25,0
21,8,11,1,1,3,5,2,1,40,0
24,1,13,2,1,3,4,4,1,40,0
23,4,0,1,1,3,4,5,1,55,0
50,12,14,1,5,1,6,3,1,40,1
37,2,10,2,1,2,0,6,1,45,0
19,3,7,2,0,3,0,6,1,30,0
44,7,12,1,4,1,2,3,1,40,1
29,4,0,1,1,1,0,3,5,40,0
30,8,11,2,1,1,0,1,1,24,0
36,2,10,1,1,1,4,3,1,44,0
49,1,13,1,2,3,4,4,1,45,0
29,4,0,1,1,2,2,4,1,40,0
45,4,0,2,5,3,0,4,5,40,0
75,15,16,1,6,1,6,3,5,20,1
42,4,0,2,1,3,0,4,1,40,0
37,7,12,2,1,2,5,4,1,40,0
51,1,13,1,1,1,8,3,1,25,0
61,4,0,1,5,1,0,3,1,48,0
33,7,12,2,1,3,5,6,1,55,0
50,4,0,1,5,1,0,3,5,40,0
59,4,0,1,1,3,8,4,1,40,0
25,4,0,2,1,3,0,6,1,30,0
22,4,0,1,1,3,7,2,1,16,0
56,2,10,1,1,1,0,3,1,40,1
44,1,13,2,1,3,0,6,5,40,0
35,8,11,1,1,1,2,3,1,50,0
57,4,0,1,1,3,5,4,1,40,0
47,4,0,1,2,1,0,3,1,50,1
27,1,13,2,1,3,5,4,1,40,0
50,4,0,1,2,1,0,3,1,20,0
30,1,13,1,1,3,6,2,5,40,0
46,3,7,1,1,1,0,3,5,40,0
48,5,15,1,3,1,6,3,1,60,1
61,1,13,1,1,2,0,4,1,40,1
33,4,0,1,1,3,0,4,1,87,0
40,4,0,1,1,1,3,3,5,40,0
58,2,10,1,3,1,5,3,1,65,1
46,12,14,1,3,1,5,3,1,50,1
35,2,10,1,1,1,6,3,1,40,1
51,2,10,2,3,2,5,6,1,50,0
37,11,8,2,1,3,3,2,1,40,0
64,12,14,1,1,1,6,3,2,60,0
41,4,0,1,1,3,2,4,1,54,0
18,3,7,1,1,3,7,2,1,30,0
44,3,7,1,2,1,0,3,1,88,0
41,1,13,2,6,1,6,1,3,48,1
33,2,10,1,6,4,6,4,1,40,1
37,0,5,2,1,4,0,6,1,16,0
34,2,10,2,1,3,0,2,1,40,0
24,1,13,2,4,3,1,2,1,40,0
20,2,10,1,1,3,7,2,1,40,0
38,1,13,1,1,1,5,3,1,40,0
28,8,11,2,1,3,3,4,1,40,0
20,4,0,1,2,3,0,2,1,45,0
22,1,13,1,4,3,1,2,1,8,0
55,1,13,2,1,2,0,6,1,73,0
20,2,10,1,1,3,6,4,1,35,0
26,1,13,2,1,3,6,4,1,40,0
20,4,0,1,3,3,0,2,1,70,0
40,0,5,2,1,2,3,4,1,40,0
33,4,0,1,1,1,4,3,1,50,1
54,2,10,1,0,2,0,2,1,50,0
24,4,0,2,1,3,4,4,1,40,0
25,2,10,1,1,3,5,2,1,46,0
18,3,7,1,1,3,3,2,1,8,0
49,4,0,1,2,1,2,3,1,60,0
17,11,8,1,1,3,7,2,1,17,0
34,8,11,1,2,1,2,3,1,45,0
37,1,13,1,1,1,6,3,1,45,1
49,2,10,1,4,1,5,3,1,40,1
74,4,0,2,1,5,0,4,1,40,1
37,4,0,1,1,2,0,4,1,40,0
20,3,7,1,1,1,7,3,1,40,0
40,4,0,2,1,1,5,1,1,35,1
34,1,13,1,1,3,4,4,1,40,1
30,5,15,1,1,1,6,3,5,40,0
44,4,0,2,1,4,0,4,1,40,0
40,14,6,2,1,1,3,1,5,32,0
58,4,0,2,1,1,4,1,1,40,0
44,4,0,1,1,1,2,3,1,40,0
42,2,10,1,1,1,4,3,1,25,1
39,4,0,1,1,3,3,4,1,18,0
19,4,0,1,1,3,3,2,5,40,0
41,12,14,1,1,1,5,3,1,70,1
29,12,14,1,6,3,6,4,1,40,0
34,2,10,1,4,3,2,5,1,40,0
38,2,10,1,0,1,0,3,1,15,0
27,17,1,1,1,1,0,5,1,24,0
54,2,10,2,1,2,2,6,1,48,0
40,4,0,2,1,5,8,6,5,37,0
19,2,10,2,1,3,4,5,1,25,0
17,3,7,1,1,3,3,2,1,10,0
33,2,10,1,1,1,4,3,1,52,0
80,10,4,2,1,5,3,4,1,24,0
24,4,0,1,2,3,2,2,1,50,0
28,1,13,1,1,3,6,2,1,40,0
55,4,0,2,1,1,5,1,1,30,1
21,2,10,1,1,3,5,2,1,40,0
51,4,0,2,1,2,0,4,1,38,0
19,4,0,2,1,3,8,2,5,40,0
42,4,0,2,1,3,3,4,1,24,0
60,4,0,1,2,1,5,3,1,48,0
20,2,10,2,0,3,0,2,5,40,0
51,4,0,2,1,2,0,4,1,40,0
21,2,10,2,1,3,3,2,1,40,0
37,2,10,1,6,1,2,3,1,40,0
26,4,0,1,1,3,8,4,1,52,0
42,12,14,2,4,3,5,4,1,60,1
40,2,10,1,1,1,7,3,1,40,0
55,12,14,1,1,1,6,3,1,40,1
33,4,0,1,1,3,3,4,5,32,0
62,4,0,1,1,1,0,3,1,60,1
47,14,6,2,1,2,4,6,1,30,0
26,11,8,1,1,3,4,5,5,51,0
59,4,0,2,1,6,0,6,1,20,0
70,2,10,2,5,5,0,4,1,17,0
26,2,10,2,1,3,0,4,1,20,0
47,14,6,1,1,1,4,3,1,65,0
25,12,14,2,1,3,5,4,1,43,0
52,5,15,1,3,1,6,3,1,60,1
46,4,0,1,1,1,2,3,1,40,0
67,14,6,1,1,1,0,3,3,20,0
34,12,14,1,1,1,5,3,1,50,1
53,2,10,2,6,2,0,5,1,40,0
22,1,13,2,1,3,0,4,1,35,0
39,4,0,1,5,2,0,2,1,42,0
54,4,0,1,2,1,2,3,1,35,0
24,1,13,1,1,1,4,3,1,40,0
37,4,0,2,1,4,6,6,1,38,0
38,14,6,1,1,3,6,4,1,90,1
41,12,14,2,5,3,6,4,5,40,0
36,4,0,1,1,1,0,3,1,33,0
43,8,11,1,1,1,5,3,1,40,1
39,1,13,1,1,2,6,4,1,40,0
26,1,13,1,1,3,4,2,1,45,0
49,12,14,2,5,3,6,4,1,40,0
37,1,13,1,2,1,6,3,1,55,1
43,2,10,1,1,1,5,3,1,50,1
54,4,0,1,4,1,6,3,1,40,1
53,16,3,1,3,1,4,3,1,40,1
57,12,14,1,5,1,6,3,1,60,0
28,1,13,1,1,1,6,3,1,40,1
29,1,13,1,1,1,3,3,1,40,0
21,4,0,1,1,3,4,2,1,40,0
51,4,0,1,1,1,2,3,1,40,0
46,4,0,1,6,1,0,3,1,40,0
50,5,15,1,3,1,6,3,1,75,1
50,4,0,2,2,5,5,6,2,48,0
36,4,0,2,1,2,5,6,1,40,0
31,1,13,1,5,1,6,3,1,40,0
20,4,0,2,1,3,0,2,1,10,0
36,4,0,1,1,1,7,3,1,40,0
38,4,0,1,1,2,2,2,1,40,0
37,1,13,1,1,1,2,3,1,45,1
39,12,14,1,1,1,6,3,1,40,1
18,14,6,1,1,3,0,2,1,36,0
33,4,0,1,1,2,4,4,1,50,0
35,4,0,2,1,3,1,4,1,40,0
23,2,10,1,1,3,7,2,3,40,0
37,1,13,2,1,4,3,6,2,36,0
25,4,0,1,1,1,3,3,1,30,0
51,7,12,1,4,1,1,3,5,40,0
35,4,0,1,1,1,2,3,1,40,0
54,3,7,1,1,1,8,3,1,40,0
66,4,0,1,0,1,0,3,1,30,0
32,4,0,2,1,3,3,6,5,13,0
37,1,13,1,2,3,0,4,1,55,1
29,1,13,1,1,1,4,3,1,40,1
45,1,13,1,1,1,7,3,1,37,0
61,2,10,1,3,1,4,3,1,40,0
40,2,10,2,1,2,0,6,1,40,0
24,4,0,2,1,3,0,4,1,49,0
49,10,4,1,1,1,8,3,4,38,0
51,12,14,1,2,2,5,6,1,50,1
34,4,0,1,1,1,0,3,1,40,0
28,4,0,2,0,4,0,6,1,40,0
20,2,10,1,1,3,4,2,1,40,0
30,2,10,2,1,2,0,6,5,37,0
49,12,14,1,3,2,6,6,1,80,1
26,2,10,1,1,3,4,4,1,40,0
63,14,6,1,1,1,0,3,1,45,0
36,7,12,1,1,3,0,4,1,55,0
63,1,13,1,2,1,6,3,1,40,1
22,4,0,2,1,3,0,4,1,10,0
40,4,0,1,1,1,4,3,1,40,1
31,10,4,2,1,5,0,4,1,35,0
49,2,10,1,1,1,2,3,1,50,0
35,12,14,1,1,3,6,4,1,55,1
23,1,13,2,6,3,6,2,1,20,0
25,8,11,1,1,3,4,4,1,40,1
34,4,0,1,0,1,0,3,1,40,0
28,1,13,1,1,1,2,3,1,45,1
44,2,10,1,2,2,8,4,1,35,0
33,4,0,1,1,4,0,4,1,40,0
21,2,10,1,1,3,0,4,1,45,0
55,3,7,1,1,1,3,3,5,40,0
17,3,7,2,0,3,0,2,1,8,0
75,4,0,1,2,2,4,4,1,15,0
61,0,5,2,1,3,8,6,5,40,0
53,4,0,2,1,2,0,4,1,40,0
26,7,12,1,5,1,0,3,1,45,1
48,2,10,1,1,5,4,6,1,50,1
28,12,14,1,6,1,5,3,1,50,1
30,1,13,2,0,3,0,4,2,50,0
29,4,0,1,1,1,7,3,1,45,0
25,2,10,2,1,2,1,2,1,40,0
37,4,0,1,1,1,0,3,1,40,0
43,1,13,2,5,2,6,6,1,55,0
40,4,0,1,5,1,0,3,1,40,0
34,14,6,1,1,1,2,3,1,45,1
55,15,16,1,1,1,6,3,1,30,1
31,7,12,1,5,3,1,4,1,20,0
21,2,10,2,0,3,0,2,1,40,0
32,4,0,1,2,1,0,3,1,40,0
26,5,15,1,6,3,6,4,2,50,0
26,1,13,1,1,1,6,3,1,50,1
44,2,10,1,1,1,0,3,1,40,0
49,4,0,1,1,1,0,3,1,52,1
21,4,0,2,0,3,0,2,5,30,0
26,4,0,2,1,3,0,6,5,30,0
40,4,0,1,2,1,0,3,1,60,0
19,3,7,2,2,3,0,4,1,40,0
58,4,0,1,1,1,0,3,1,40,0
61,8,11,1,1,1,1,3,1,40,1
28,2,10,1,2,1,4,2,2,63,0
26,1,13,1,1,3,0,2,1,40,0
64,4,0,2,1,3,0,4,1,25,0
42,1,13,1,3,1,5,3,1,60,1
41,2,10,1,1,1,1,3,1,40,1
45,4,0,1,1,3,7,4,1,40,0
39,1,13,1,1,1,4,3,1,50,1
41,4,0,1,5,1,3,3,1,40,0
51,3,7,2,1,4,3,4,5,40,0
34,8,11,2,1,2,0,6,1,40,0
33,12,14,1,1,1,5,3,1,45,1
23,2,10,1,1,4,3,4,1,40,1
35,2,10,1,2,1,2,3,3,60,0
41,3,7,2,1,2,0,6,1,25,0
39,12,14,2,1,3,2,4,1,50,0
41,2,10,1,1,1,4,3,1,55,0
33,2,10,1,3,1,5,3,1,40,0
22,4,0,1,1,3,3,5,1,40,0
25,2,10,2,1,3,5,5,1,45,0
25,2,10,2,1,2,8,2,1,40,0
77,10,4,1,2,6,0,4,1,20,1
33,8,11,2,0,3,0,2,1,40,0
66,4,0,2,1,5,4,4,1,40,0
19,2,10,1,1,3,4,2,1,35,0
44,4,0,2,1,3,3,6,5,38,0
45,12,14,2,3,2,4,6,1,42,1
28,2,10,1,1,3,4,4,1,50,0
19,4,0,1,1,3,7,5,1,40,0
43,4,0,1,1,1,8,3,5,40,1
39,1,13,1,1,1,1,3,1,40,1
33,1,13,1,1,1,4,3,1,50,0
44,4,0,2,1,6,3,4,5,40,0
62,10,4,2,1,5,8,4,1,40,0
40,2,10,1,1,1,4,3,1,50,1
41,4,0,1,1,3,3,4,1,6,0
23,2,10,1,5,3,3,4,5,30,0
48,4,0,1,1,1,2,3,1,40,1
38,12,14,1,1,1,6,3,1,45,0
37,12,14,1,1,1,5,3,1,50,1
45,12,14,1,1,1,6,3,1,55,1
29,4,0,1,1,1,0,3,1,40,0
66,4,0,2,5,5,0,6,1,25,0
19,4,0,2,1,3,3,4,1,50,0
23,0,5,1,1,3,7,5,1,39,0
34,1,13,1,1,1,1,3,1,40,1
39,12,14,2,1,3,5,4,1,45,0
33,4,0,1,2,3,0,4,1,60,0
43,2,10,2,1,4,4,6,1,10,0
27,4,0,1,1,1,0,3,1,99,0
33,2,10,1,6,4,0,2,5,35,0
26,16,3,1,1,1,0,3,1,30,0
56,12,14,1,3,2,5,4,1,60,1
46,4,0,1,1,1,4,3,1,36,0
38,7,12,2,1,2,2,6,1,40,0
90,3,7,1,1,1,2,3,1,40,0
72,2,10,1,3,1,5,3,1,25,1
20,4,0,2,1,3,0,6,2,15,0
29,4,0,1,1,1,2,3,3,48,0
49,3,7,1,1,1,0,3,1,75,0
23,4,0,2,1,3,3,6,1,35,0
20,2,10,2,1,6,4,2,5,18,0
57,1,13,1,1,1,5,3,2,40,0
46,7,12,2,1,2,6,6,1,40,0
33,1,13,1,1,1,6,3,1,40,1
24,1,13,1,1,3,4,4,1,55,0
49,8,11,1,1,1,2,3,1,45,0
54,4,0,1,1,1,0,3,1,65,0
46,15,16,2,4,3,6,4,1,50,1
31,8,11,1,2,1,2,3,1,50,0
43,5,15,1,3,1,6,3,1,40,1
18,2,10,2,0,3,0,2,1,6,0
19,4,0,1,1,3,8,2,1,40,0
46,7,12,1,1,3,0,4,1,40,0
43,1,13,1,1,2,6,4,1,40,0
58,4,0,1,1,5,2,6,1,40,0
43,4,0,1,2,1,4,3,1,45,0
37,2,10,1,0,4,0,6,1,40,0
21,11,8,1,4,3,0,2,5,25,0
52,12,14,1,6,3,0,4,1,70,1
34,8,11,1,1,1,2,3,1,32,1
28,8,11,2,1,3,7,2,1,40,0
34,4,0,1,1,2,0,4,1,40,0
29,4,0,1,1,1,8,3,1,40,1
39,4,0,1,1,1,0,3,1,65,0
49,3,7,2,1,2,8,6,5,35,0
35,2,10,1,1,1,2,3,5,50,1
31,2,10,2,1,2,3,2,1,20,0
18,2,10,1,1,3,7,2,1,30,0
47,4,0,1,5,1,3,3,1,40,1
46,4,0,1,1,1,4,3,1,50,0
43,1,13,1,1,1,4,3,1,40,1
51,4,0,1,4,1,2,3,1,40,1
21,2,10,2,1,3,0,4,1,40,0
18,2,10,1,0,3,0,2,1,40,0
31,1,13,2,6,1,6,1,1,35,1
39,4,0,1,5,1,0,3,1,40,1
58,3,7,1,1,1,0,3,1,48,0
36,12,14,2,1,3,6,4,1,40,0
38,4,0,2,1,1,8,1,1,40,0
31,1,13,2,1,1,5,1,1,35,1
19,3,7,1,1,3,7,4,1,40,0
38,8,11,2,1,2,1,4,1,36,0
26,8,11,2,1,3,6,2,4,60,0
38,7,12,2,1,2,0,4,1,16,0
36,2,10,1,1,1,2,3,1,45,0
40,4,0,1,1,1,5,3,1,45,1
25,1,13,1,1,3,1,4,5,40,0
41,1,13,2,1,1,1,1,1,25,1
33,4,0,1,1,3,4,4,1,45,0
63,4,0,1,0,1,0,3,1,16,0
51,4,0,1,1,1,8,3,1,40,0
